PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,SMILES,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_aldehyde,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_aniline,fr_aryl_methyl,fr_azo,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzone,fr_imidazole,fr_imide,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_tetrazole,fr_thiazole,fr_thiophene,fr_unbrch_alkane,fr_urea
16027420,Inactive,0.0,C1CC1C2=NN3C(=O)C=C(N=C3S2)COC(=O)C4=CC=C(C=C4)NC(=O)C5=CC=CC=C5Cl,12.419978620682535,-0.5657839214657401,12.419978620682535,0.13270947689896806,0.41282249673969,480.9330000000001,463.79700000000025,480.06590370400005,166,0.33801250074991523,-0.4555749221261452,0.4555749221261452,0.33801250074991523,1.1515151515151516,1.9090909090909092,2.6363636363636362,35.49569260895939,10.152606844253196,2.276839585162216,-2.0791821257783547,2.4095830530052935,-2.1643128688740645,7.163175870064393,0.046744605629856543,1.2242532211719006,1426.6781250227875,22.949018510446816,17.15566974728432,18.7280952742305,15.974366886035769,10.205229080781894,11.399690134718849,7.582120432475618,8.976869522348835,5.088387380061781,6.488894845406099,3.1964903119199013,4.510110940160866,-3.559999999999999,59366917.47851073,21.294353151255702,8.76074182298049,4.6426496583592884,196.35741376045712,10.05365155780638,11.614505661365683,0.0,4.960872922772032,11.466446624403513,5.969305287951849,9.589074368143644,9.77851570501903,9.61407970191666,0.0,35.07045990509047,49.239845656621675,17.671659389306566,21.84346429198378,14.325937321943691,45.4624699829262,0.0,14.59805822286387,0.0,25.36643125652633,5.316788604006331,91.80219568411488,0.0,10.876055499058339,5.687386274683562,0.0,22.937725768167255,26.474543240167222,11.343744918312968,0.0,50.17707833525227,59.39184080022631,5.022633313741326,4.960872922772032,102.66,5.969305287951849,14.383611552215466,0.0,18.073328588916432,38.409629535600764,17.849266942704784,21.91855084001197,48.53093654769288,0.0,15.399448933254575,16.337802844032566,6.611467222317952,7.436124747039996,41.96763631334133,8.322498704548973,1.2311366166254967,-0.49041149841093645,14.329030682939488,2.1696711329411156,-0.13270947689896806,0.0,0.17391304347826086,33,1,8,1,0,1,2,2,4,8,1,10,6,1,0,1,5,4.291100000000004,124.07570000000001,0,0,0,0,0,3,0,0,0,0,2,2,0,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16027496,Inactive,0.0,CC(C)C1=NN2C(=O)C=C(N=C2S1)COC(=O)C3=CC=C(C=C3)NC(=O)C4=CC=C(C=C4)OC,12.433040787823124,-0.5674037504913578,12.433040787823124,0.14341049905332848,0.401117000697482,478.5300000000002,456.3540000000003,478.131090804,174,0.33801250074991523,-0.4967677698383595,0.4967677698383595,0.33801250074991523,1.0588235294117647,1.7352941176470589,2.3823529411764706,32.1335539153688,10.149571452587564,2.1366264344904047,-2.0768660330886632,2.200236504960138,-2.165230807153101,7.1627643536716725,0.04674377211825261,1.3774874703731368,1391.908291571832,24.241911729260266,18.771740002365863,19.588236583293586,16.333738893542467,10.460840173280893,11.277336754208621,7.7112025387732235,8.698751501905834,4.8894218292862215,6.098412261048192,3.0364200744817116,3.9618192638591356,-4.049999999999999,53037184.46995145,23.119749540044353,9.836372557441113,5.122805679962098,198.53846603100823,14.790514511606428,17.364017494649588,0.0,4.960872922772032,11.466446624403513,5.969305287951849,9.589074368143644,9.77851570501903,9.61407970191666,0.0,25.184260277315985,48.53093654769288,23.23511088100356,18.36717702782299,19.06280027574374,33.861530092693684,0.0,14.59805822286387,0.0,26.37226241005556,12.426586145283864,86.77956237037355,5.749511833283905,15.612918452858388,5.687386274683562,5.749511833283905,11.336785877934737,33.58434078144475,11.343744918312968,0.0,51.1829094887815,59.39184080022631,0.0,4.960872922772032,111.89,5.969305287951849,14.383611552215466,0.0,23.991234635077824,33.218602008981954,5.007623696852765,21.91855084001197,55.64073408897042,13.847474399381248,15.399448933254575,9.473725907600098,11.660863001963698,1.3303871420875617,41.934294548905456,7.841006454249757,1.3395757515209292,-0.013797855231534317,14.353792503231961,0.0,3.8312330815396605,1.5559787050658471,0.20833333333333334,34,1,9,0,0,0,2,2,4,9,1,10,7,0,0,0,4,3.8923000000000023,127.73170000000002,0,0,0,0,0,3,0,0,0,0,2,2,0,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16027504,Inactive,0.0,C1CC1C2=NN3C(=O)C=C(N=C3S2)COC(=O)C4=CC(=CC=C4)NC(=O)C5=CC=C(C=C5)F,13.039790185034764,-0.626986869485066,13.039790185034764,0.17321286299145267,0.43590993491851165,464.4780000000001,447.34200000000027,464.09545424400005,166,0.338088398994622,-0.4555740117582675,0.4555740117582675,0.338088398994622,1.121212121212121,1.9090909090909092,2.6666666666666665,32.13355391940684,10.147141802009362,2.2768419052898023,-2.080092152521145,2.4095136370845074,-2.165408399946217,7.163168945213343,0.046733393803832006,1.2566308994252924,1426.6781250227875,22.949018510446816,17.15566974728432,17.972166328212047,15.95753013363016,10.199246016638186,11.015742597565914,7.612621502944766,8.600170466077373,5.053985835251901,6.124905079556174,3.191513735748289,4.283579591792376,-3.919999999999999,58133569.74421724,20.953549739812182,8.548409442793863,4.651224172032152,190.2196829365017,10.05365155780638,17.43172650241158,0.0,4.960872922772032,11.466446624403513,5.969305287951849,9.589074368143644,14.16893075269385,9.61407970191666,0.0,17.403152946396347,55.306212725083284,23.23511088100356,11.257379486545457,18.716352369618512,33.861530092693684,0.0,14.59805822286387,0.0,25.36643125652633,5.316788604006331,92.59678321141945,0.0,10.876055499058339,10.077801322358383,0.0,11.336785877934737,26.474543240167222,11.343744918312968,5.817220841045895,50.17707833525227,59.39184080022631,0.0,4.960872922772032,102.66,17.69370585834925,18.774026599890284,0.0,23.293051842958917,22.260093238465448,17.849266942704784,52.25038618232002,18.19910120538483,0.0,15.399448933254575,4.736862953800049,19.637213289398822,1.3726247715737516,42.00595733250782,7.873173879670744,0.9001893016472207,-1.0916691025869205,12.665287150179225,2.14376957393413,-0.17321286299145267,0.0,0.17391304347826086,33,1,8,1,0,1,2,2,4,8,1,10,6,1,0,1,5,3.7768000000000024,119.02370000000002,0,0,0,0,0,3,0,0,0,0,2,2,0,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16027538,Inactive,0.0,C1CC1C2=NN3C(=O)C=C(N=C3S2)COC(=O)C4=CC(=CC=C4)NC(=O)C5=CC(=CC=C5)Cl,12.547628129930168,-0.5983078231292518,12.547628129930168,0.15244403445747245,0.41282249673969,480.9330000000001,463.79700000000025,480.06590370400005,166,0.3380883989946221,-0.4555740117582675,0.4555740117582675,0.3380883989946221,1.121212121212121,1.9090909090909092,2.696969696969697,35.495692370784056,10.148620933485732,2.276849483588651,-2.081592991174898,2.409563252401744,-2.165392270067091,7.163175142210722,0.04673414524258733,1.2625257104268948,1443.9281250227873,22.949018510446816,17.15566974728432,18.7280952742305,15.95753013363016,10.199246016638188,11.393707070575141,7.616075826638713,9.040060570243307,5.034381679291398,6.34039802638341,3.2199692535839564,4.502322957767243,-3.559999999999999,57407781.45311961,21.294353151255702,8.76074182298049,4.7878598601097915,196.35741376045712,10.05365155780638,11.614505661365683,0.0,4.960872922772032,11.466446624403513,5.969305287951849,9.589074368143644,9.77851570501903,9.61407970191666,0.0,35.07045990509047,49.239845656621675,28.257744194744888,11.257379486545457,14.325937321943691,45.4624699829262,0.0,14.59805822286387,0.0,25.36643125652633,5.316788604006331,91.80219568411488,0.0,10.876055499058339,5.687386274683562,0.0,22.937725768167255,26.474543240167222,11.343744918312968,0.0,50.17707833525227,59.39184080022631,5.022633313741326,4.960872922772032,102.66,5.969305287951849,14.383611552215466,0.0,23.636780080613427,32.84617804390377,17.849266942704784,27.98491790847358,42.46456947923127,0.0,15.399448933254575,16.337802844032566,6.636895227755358,7.3188513070239045,42.187928461926234,8.420033201073997,1.1350106946299254,-0.5287320046527865,14.264887115646003,2.1620144754992836,-0.15244403445747245,0.0,0.17391304347826086,33,1,8,1,0,1,2,2,4,8,1,10,6,1,0,1,5,4.291100000000003,124.07570000000001,0,0,0,0,0,3,0,0,0,0,2,2,0,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16027540,Inactive,0.0,C1CC1C2=NN3C(=O)C=C(N=C3S2)COC(=O)C4=CC(=CC=C4)NC(=O)C5=CC(=CC=C5)F,13.341460012135897,-0.637196712018141,13.341460012135897,0.15615088435599533,0.43590993491851165,464.4780000000001,447.34200000000027,464.09545424400005,166,0.3380883989946221,-0.4555740117582675,0.4555740117582675,0.3380883989946221,1.121212121212121,1.9090909090909092,2.696969696969697,32.133553919407696,10.146358550878936,2.2768662474238424,-2.0805853339185214,2.409517380884724,-2.1654974675679823,7.163168961465961,0.046733644982056496,1.2625257104268948,1443.9281250227873,22.949018510446816,17.15566974728432,17.972166328212047,15.95753013363016,10.199246016638188,11.015742597565914,7.616075826638713,8.603624789771322,5.034381679291398,6.105300923595671,3.2199692535839564,4.3120351096280425,-3.919999999999999,57407781.45311961,20.953549739812182,8.548409442793863,4.651224172032152,190.2196829365017,10.05365155780638,17.43172650241158,0.0,4.960872922772032,11.466446624403513,5.969305287951849,9.589074368143644,14.16893075269385,9.61407970191666,0.0,23.469520014857956,49.239845656621675,23.23511088100356,11.257379486545457,18.716352369618512,33.861530092693684,0.0,14.59805822286387,0.0,25.36643125652633,5.316788604006331,92.59678321141945,0.0,10.876055499058339,10.077801322358383,0.0,11.336785877934737,26.474543240167222,11.343744918312968,5.817220841045895,50.17707833525227,59.39184080022631,0.0,4.960872922772032,102.66,17.69370585834925,18.774026599890284,0.0,23.293051842958917,22.260093238465448,23.915634011166393,52.25038618232002,12.13273413692322,0.0,15.399448933254575,4.736862953800049,19.93102469007491,1.3700535749987164,41.995448000293315,7.832776173111723,0.7242839582977758,-1.2550818040740934,12.773809563225857,2.1404693847021155,-0.17945020729697858,0.0,0.17391304347826086,33,1,8,1,0,1,2,2,4,8,1,10,6,1,0,1,5,3.7768000000000024,119.02370000000002,0,0,0,0,0,3,0,0,0,0,2,2,0,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16027575,Inactive,0.0,C1CCC2=C(C1)N3C(=O)C=C(N=C3S2)COC(=O)C4=CC=C(C=C4)NC(=O)C5=CC=C(C=C5)F,13.010366423916906,-0.5658480305702531,13.010366423916906,0.11488678401175645,0.431003127114945,477.51700000000017,457.3570000000003,477.11585534,172,0.33801250069534894,-0.4555749381004857,0.4555749381004857,0.33801250069534894,1.0294117647058822,1.7352941176470589,2.5,32.133546826342005,10.031503488800466,2.187006482588616,-2.098611191743572,2.2787048415166127,-2.1834869515078252,7.16728161547283,0.04674494360891559,1.2306722603950033,1442.294912556657,23.656125291633362,18.045319444967834,18.86181602589556,16.474366886035764,10.851181082302197,11.667677663229924,7.9972397083402305,9.05931150506901,5.650730851735408,6.7933147616832805,3.9326833254727394,5.164981684490755,-3.8499999999999988,76674076.54466562,21.967620565543893,9.184456948198278,4.467724108863912,197.39652350154705,10.05365155780638,12.424102805558814,4.960872922772032,0.0,11.466446624403513,5.969305287951849,13.989768974405436,14.16893075269385,0.0,11.336785877934737,0.0,74.21422303939693,27.888280023391925,11.257379486545457,18.716352369618512,33.861530092693684,0.0,9.384673127209002,0.0,32.29016845621695,5.316788604006331,98.16023470311644,0.0,10.876055499058339,10.077801322358383,0.0,11.336785877934737,21.261158144512358,24.185388164164987,5.817220841045895,49.82262378078787,59.39184080022631,0.0,4.960872922772032,89.77000000000001,17.69370585834925,18.774026599890284,0.0,12.166148859564926,27.469090175698046,31.3772144865525,58.67850255086731,16.533428743185013,0.0,10.30076712495354,4.736862953800049,20.034217284056496,1.5224228966787179,43.67457969972804,2.6860041299206996,2.3929901036101517,-1.3782452949383794,12.815688966345704,4.0338956652769955,-0.11488678401175645,0.0,0.2,34,1,7,1,0,1,2,2,4,7,1,9,5,0,0,0,5,4.383200000000003,125.8957,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,2,1,0,0,0,0,0,0,0,1,1,2,0,2,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16034057,Inactive,0.0,C1=CC=C2C(=C1)C(=O)N(C(=N2)C=CC3=CC=C(C=C3)F)C4=CC(=C(C=C4)Cl)C(=O)O,13.230866458076958,-1.2018040640544523,13.230866458076958,0.0661588989085109,0.5013147580751454,420.8270000000001,406.7150000000001,420.0676982079999,148,0.3367858943394506,-0.4775998675246665,0.4775998675246665,0.3367858943394506,1.0333333333333334,1.7666666666666666,2.5,35.49569213003718,10.141787145641763,2.147912482305568,-2.1238868349284807,2.215576597238712,-2.222831756087113,6.3312601797395445,0.06967570368405723,1.9520712128379778,1361.492006523347,21.25034789769755,15.419619812911193,16.175548758929647,14.435560745775549,8.925288498444054,9.303252971453281,6.48190045170771,6.889100578448316,4.535060232674345,4.86464845371439,3.0721044793085706,3.270486580929389,-3.7699999999999987,6677037.864294191,19.542276822525096,7.925991599891032,3.7270770278909113,174.8678264049456,5.106527394840706,11.641625339045822,0.0,0.0,5.559266895052007,5.969305287951849,9.361636831863176,14.16893075269385,0.0,0.0,41.942428270912835,54.10404107776215,0.0,27.17639601220294,14.291479626587348,40.62521032393318,0.0,9.551078168738563,0.0,0.0,0.0,104.8750034683827,5.687386274683562,5.559266895052007,4.39041504767482,0.0,11.600939890232516,20.626910851531118,0.0,5.817220841045895,21.74584466546574,71.52457493714954,5.022633313741326,28.742351420432378,72.19,5.969305287951849,19.086016810659167,0.0,21.962572541536225,27.97816719646154,0.0,28.832567921637793,54.61660969289903,0.0,4.9839785209472085,11.600939890232516,14.482354683586788,5.978803068113687,29.288175620231556,9.84780369117199,1.0667892661179712,-1.2601937353961705,17.057936137452707,3.3161090464992578,0.0,0.0,0.0,30,1,5,0,0,0,3,1,4,4,1,7,4,0,0,0,4,5.046800000000004,114.63730000000002,0,0,0,0,1,2,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712666,Inactive,0.0,C1=CC=C2C(=C1)C(=C(O2)C(=O)O)NC(=O)C3=CC=C(C=C3)C(F)(F)F,12.563929477731058,-4.5076949198271805,12.563929477731058,0.046648242630385583,0.7343542448409044,349.26399999999995,339.18399999999997,349.05619246,128,0.4159102665103982,-0.4753133031024256,0.4753133031024256,0.4159102665103982,1.0,1.64,2.24,19.41318109144598,10.10820291028802,2.3006130486846588,-2.079473624571105,2.318350947960073,-2.1421373772978756,6.127880318246449,-0.13714631037391692,1.9435370111582013,958.1785670074788,18.189869965382485,12.424654039436236,12.424654039436236,11.769875513468987,7.005767562427089,7.005767562427089,5.136731683219601,5.136731683219601,3.5026693123978583,3.5026693123978583,2.3164496573188957,2.3164496573188957,-3.289999999999999,430439.40201528324,16.56368311494811,5.9701408656909605,3.1849956298623687,138.22306380923317,14.840466935900384,11.270406416325805,0.0,5.760247418874442,5.907179729351506,12.145603805395325,4.794537184071822,4.794537184071822,13.171245143024459,0.0,12.13273413692322,36.39820241076966,10.949675706161791,5.563451491696996,32.28399784306216,28.533115648093954,0.0,0.0,0.0,6.176298517443475,5.316788604006331,65.41808694996132,0.0,5.316788604006331,18.858631417708022,0.0,0.0,16.98301241214406,6.176298517443475,0.0,26.476224770412074,52.948087484746225,0.0,10.969244356107037,79.53999999999999,29.376482445318267,27.86684690600881,0.0,16.8338579080228,5.386224214464796,24.26546827384644,6.06636706846161,18.19910120538483,0.0,5.316788604006331,4.417150937053347,42.889932901392655,0.0,23.55893380048683,11.97577266450147,-0.7136360511899376,-2.580408727208872,9.960433665178366,-4.5076949198271805,0.0,0.0,0.058823529411764705,25,2,5,0,0,0,2,1,3,3,2,8,3,0,0,0,3,4.402100000000001,82.57050000000002,0,0,0,0,1,0,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,3,0,1,1,0,0,2,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1502250,Inactive,0.0,C1=CC(=CC(=C1)C(F)(F)F)COC2=CC=C(C=C2)C3=NN(N=N3)CC(=O)O,12.716328696384565,-4.400061054736301,12.716328696384565,0.01754883274093233,0.709187776414418,378.3100000000001,365.2060000000001,378.09397493600005,140,0.4159216517479533,-0.4889164109126713,0.4889164109126713,0.4159216517479533,1.1481481481481481,1.8888888888888888,2.5555555555555554,19.413183264219953,10.121380497112966,2.2982078007521225,-2.098497103179799,2.2946655674212946,-2.1109683000292736,5.658462013239324,-0.1384213289320304,1.643386574080372,939.0967303769874,19.44094682093905,13.719473693345302,13.719473693345302,12.808681653729208,7.700759485117677,7.700759485117677,5.548376722036752,5.548376722036752,3.5018497106011623,3.5018497106011623,2.251090216664746,2.251090216664746,-3.4300000000000006,1246482.5457859645,18.363744624898807,7.43959783136424,4.807451087596991,150.55470383540018,9.843390348640755,12.356393797796823,6.544756405912575,5.824404497999927,0.0,12.145603805395325,4.794537184071822,0.0,17.967751365523473,10.197363616602075,12.13273413692322,47.17503899812152,5.563451491696996,5.563451491696996,27.80917267573703,5.969305287951849,0.0,20.20725493475596,0.0,19.32793688786897,0.0,59.65783953108687,17.137367822980828,4.736862953800049,13.171245143024459,5.749511833283905,0.0,31.28308761754851,24.12247407194079,0.0,11.126902983393991,48.53093654769288,0.0,11.387855989696924,90.13000000000001,24.253811703004892,17.96578232709628,0.0,12.431286462512844,16.876414816677897,16.929240359422234,6.06636706846161,30.33183534230805,0.0,15.410748712256943,9.843390348640755,43.650701592465516,0.0,11.570518264289547,20.0304683623661,0.2636194558715792,-0.3823534175931589,11.432290345215597,-4.400061054736301,-0.41518354787887346,0.0,0.17647058823529413,27,1,7,0,0,0,2,1,3,6,1,10,6,0,0,0,3,3.022500000000001,86.66480000000004,1,0,0,0,0,4,0,0,1,1,1,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5152597,Inactive,0.0,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3C4=C(C(=C(C=C4C5C(CC6=C(C=C(C=C6O5)O)O)OC(=O)C7=CC(=C(C(=C7)O)O)O)O)O)O)O)O)O)OC(=O)C8=CC(=C(C(=C8)O)O)O,13.66805644801683,-1.87229122190848,13.66805644801683,0.08468807931095235,0.07765586545242986,914.7340000000008,880.4620000000003,914.1541727280003,342,0.33833915941010073,-0.5076790312067747,0.5076790312067747,0.33833915941010073,0.3939393939393939,0.7121212121212122,1.0454545454545454,16.58342859786498,9.829537251375845,2.438486397441738,-2.365949706392546,2.578418546037382,-2.3566523225393983,5.926219359070765,-0.01962856033297436,1.3396079741101814,2785.339660712439,47.78891711305277,33.102024601810356,33.102024601810356,31.122916806923545,19.036385666840136,19.036385666840136,15.09631865731457,15.09631865731457,10.894119121547323,10.894119121547323,7.787795854309969,7.787795854309969,-9.340000000000002,168344684071369.44,43.31414096585407,15.779016738052432,7.317245103568825,367.10971391118306,100.6518901326515,46.70500377520003,69.70305110833566,11.49902366656781,0.0,11.938610575903699,0.0,9.589074368143644,0.0,0.0,0.0,36.39820241076966,70.48782046988045,11.126902983393991,110.24096450079516,11.938610575903699,0.0,0.0,0.0,37.25750879684523,0.0,94.0443796347981,114.61811598250428,9.473725907600098,0.0,103.49121299911029,0.0,105.85098166885163,22.315369153452117,0.0,55.17771609382222,60.6636706846161,0.0,11.126902983393991,394.74000000000007,174.56901765547346,91.29351268559495,0.0,22.6259266499618,0.0,60.6636706846161,0.0,0.0,0.0,0.0,18.947451815200196,23.814859812760677,0.0,27.33611289603366,170.20153399068587,-3.9321141828425947,-18.473356178848807,8.300841696828073,-8.247878034616903,0.0,0.0,0.13636363636363635,66,16,22,0,2,2,6,0,6,22,16,22,7,0,0,0,8,4.4468000000000165,216.83579999999998,0,0,0,0,0,0,0,16,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16667712,Inactive,0.0,C1=CC(=CC=C1C2=C3C=CC(=C(C4=NC(=C(C5=CC=C([N-]5)C(=C6C=CC2=N6)C7=CC=C(C=C7)C(=O)O)C8=CC=C(C=C8)C(=O)O)C=C4)C9=CC=C(C=C9)C(=O)O)[N-]3)C(=O)O.[Cl-].[Mn+3],11.819594244047067,-1.0748947254246441,11.819594244047067,0.0,0.12300946510654809,879.1630000000002,850.9390000000001,878.097611636,302,3.0,-1.0,3.0,1.0,0.3387096774193548,0.532258064516129,0.7096774193548387,33.1696263863158,9.976748141909829,2.290049780473741,-2.209518340726762,2.3774425459364443,-2.244320476565478,7.2371492993018895,0.015632380844737514,2.8899951344669042e-06,2769.492552360233,41.65539633377433,31.823037332424594,33.75938925038178,29.016080781693958,18.427981384202983,18.427981384202983,13.89248155159352,13.89248155159352,10.291127454876992,10.291127454876992,7.388387939870019,7.388387939870019,-7.830519480519478,50615268650571.01,42.29869620851511,17.034177254527297,7.819449191628752,368.06503176807786,42.80109978243721,0.0,0.0,0.0,0.0,40.94589930421306,0.0,29.146105778181703,0.0,22.066802870465047,72.79640482153933,117.3426289086044,0.0,45.02951794618183,69.07996962923573,70.24810444960796,0.0,19.935914083788834,0.0,0.0,0.0,166.35685931541406,44.507611933575966,22.374990203074393,0.0,0.0,0.0,54.27128777306463,17.068678152405656,0.0,64.20766668246911,121.32734136923226,0.0,90.87849523137653,203.17999999999998,23.877221151807397,39.60425831565011,0.0,51.729517280373614,89.35012678343485,0.0,48.53093654769288,48.53093654769288,48.569548701181965,0.0,19.935914083788834,0.0,0.0,67.80659383179108,38.67276218631002,9.530654734609538,-4.299578901698574,32.95969936817761,7.329868780810338,0.0,0.0,0.0,62,4,12,0,2,2,4,3,7,6,4,14,8,0,0,0,9,6.37610000000001,226.37719999999965,0,0,0,0,4,4,0,0,4,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
